Unnamed: 0,CampaignID,GoalAmount,RaisedAmount,DurationDays,NumBackers,Category,LaunchMonth,Country,Currency,OwnerExperience,VideoIncluded,SocialMediaPresence,NumUpdates,IsSuccessful
286,CID_00286,5932,5085.904090690397,61,965,Music,March,USA,USD,2,Yes,45207,20,0
287,CID_00287,24628,25967.521995480496,50,1678,Technology,October,Australia,USD,12,No,24042,10,1
288,CID_00288,81153,45310.65127202523,78,1383,Film,April,Australia,CAD,1,No,69650,24,0
289,CID_00289,71231,75741.42401292396,21,147,Technology,July,Canada,AUD,9,No,56473,25,1
290,CID_00290,56640,75848.78546087038,28,1021,Games,February,Australia,CAD,11,No,27253,30,1
291,CID_00291,55074,55422.57162995334,48,1592,Games,February,Canada,EUR,14,Yes,68362,22,1
292,CID_00292,85806,86766.38547205001,29,1810,Film,May,UK,EUR,9,Yes,68818,10,1
293,CID_00293,60832,36188.16153959989,45,654,Art,June,UK,CAD,8,Yes,69375,17,0
294,CID_00294,66487,77470.01548928006,78,1514,Technology,April,Australia,EUR,19,No,50808,20,1
295,CID_00295,28689,29429.91878668429,77,673,Film,December,Australia,EUR,4,Yes,84399,25,1
296,CID_00296,82581,42177.720608728014,52,568,Art,July,USA,EUR,14,No,18285,27,0
297,CID_00297,41429,39577.360730327615,36,467,Games,June,UK,EUR,7,Yes,80096,2,0
298,CID_00298,97669,116518.92448835608,30,743,Technology,July,Germany,EUR,10,No,10875,8,1
299,CID_00299,48215,46232.91090530034,62,1674,Music,May,Germany,AUD,5,Yes,19677,5,0
300,CID_00300,11167,15206.63699002076,22,461,Art,October,USA,GBP,19,Yes,4556,1,1
301,CID_00301,29632,17793.087187805297,56,1954,Music,January,UK,GBP,1,No,93590,18,0
302,CID_00302,85819,56912.40896283096,78,1929,Art,December,USA,USD,8,No,12602,34,0
303,CID_00303,76427,66772.92687170328,44,196,Art,October,USA,GBP,19,Yes,89333,7,0
304,CID_00304,7966,8580.228155076684,55,1093,Music,April,Canada,EUR,18,No,82846,32,1
305,CID_00305,86386,58711.38627098172,20,288,Games,February,Canada,USD,2,No,45085,49,0
306,CID_00306,45324,42646.74290491314,49,1389,Art,January,USA,AUD,6,No,12065,27,0
307,CID_00307,59778,64014.68409083395,88,1136,Music,December,UK,CAD,1,No,57446,3,1
308,CID_00308,88687,132161.98054028046,54,791,Art,October,Germany,EUR,8,Yes,70855,10,1
309,CID_00309,22898,25491.99699850372,53,1349,Games,November,Australia,USD,0,No,70401,20,1
310,CID_00310,27337,36265.23242648439,41,701,Games,March,UK,USD,8,No,79824,21,1
311,CID_00311,98753,86176.1463346629,54,464,Art,September,Canada,GBP,12,Yes,25155,34,0
312,CID_00312,95592,95269.9392114704,77,193,Games,November,USA,GBP,0,Yes,61402,18,0
313,CID_00313,49506,63522.72320389895,89,262,Technology,February,Germany,EUR,11,No,76538,10,1
314,CID_00314,4956,3136.8451481871384,61,506,Art,September,Canada,CAD,4,Yes,22584,39,0
315,CID_00315,1807,1483.2636053533522,21,452,Art,June,UK,USD,15,Yes,16801,32,0
316,CID_00316,2806,2188.3593160195774,29,674,Games,March,Australia,GBP,11,Yes,41342,1,0
317,CID_00317,74299,60061.230358385685,38,1366,Film,March,USA,CAD,10,Yes,81280,42,0
318,CID_00318,42731,52959.554574153066,27,1421,Games,October,USA,EUR,15,No,23110,21,1
319,CID_00319,63801,45470.78011411166,71,258,Art,April,Canada,USD,17,No,92900,27,0
320,CID_00320,92175,114514.36694928352,27,1510,Film,December,Canada,CAD,12,No,94705,15,1
321,CID_00321,20639,27303.01544271137,27,567,Games,June,USA,AUD,9,No,92729,34,1
322,CID_00322,33367,22321.2250944928,53,1180,Film,December,Canada,AUD,7,No,44481,13,0
323,CID_00323,54654,45804.255139366,52,547,Art,January,Germany,GBP,10,No,58176,43,0
324,CID_00324,76178,42981.92437303575,30,1499,Technology,April,Germany,EUR,18,Yes,46858,24,0
325,CID_00325,65877,75394.55882976284,23,49,Music,November,UK,CAD,8,No,50618,25,1
326,CID_00326,1243,1015.2392470560384,21,1710,Games,January,Australia,AUD,19,No,79573,4,0
327,CID_00327,75215,108444.82930629556,65,1730,Games,January,Germany,USD,6,Yes,84379,29,1
328,CID_00328,99615,92945.69633161316,24,1269,Technology,July,Germany,AUD,2,Yes,99209,9,0
329,CID_00329,49796,55319.56350323493,25,1017,Film,January,UK,GBP,16,Yes,67069,20,1
330,CID_00330,73838,104561.19411957916,54,302,Film,April,Germany,GBP,11,No,80632,17,1
331,CID_00331,24378,17984.244087957926,52,163,Music,February,UK,EUR,8,No,61431,26,0
332,CID_00332,2391,2589.170449582155,16,496,Art,December,USA,EUR,14,No,12194,17,1
333,CID_00333,47567,67390.25269605486,56,1475,Film,October,USA,USD,14,Yes,84079,25,1
334,CID_00334,64934,94598.49766190564,82,271,Music,December,Australia,GBP,15,Yes,57121,20,1
335,CID_00335,65473,92347.94534708982,30,1081,Film,November,Germany,GBP,12,Yes,34332,19,1
336,CID_00336,55227,71241.3865032174,37,1339,Music,March,USA,GBP,17,Yes,63042,14,1
337,CID_00337,23020,24957.418828470025,70,124,Games,December,Canada,GBP,4,No,81728,39,1
338,CID_00338,23495,25673.27086986408,39,290,Technology,October,Germany,CAD,19,Yes,38952,24,1
339,CID_00339,9836,9482.54844106194,73,654,Art,August,Australia,CAD,16,Yes,90555,24,0
340,CID_00340,43420,54308.175380469605,31,1315,Music,December,Germany,EUR,19,No,26976,30,1
341,CID_00341,63659,71033.02064599431,88,491,Technology,March,Germany,AUD,1,No,18371,42,1
342,CID_00342,71785,102550.16121445318,62,1158,Music,September,Canada,CAD,0,Yes,58562,3,1
343,CID_00343,43552,59625.379537537934,16,90,Music,February,Australia,GBP,3,No,3403,3,1
344,CID_00344,78096,49821.258751680056,55,1691,Music,June,Australia,CAD,13,Yes,66906,5,0
345,CID_00345,4446,2641.901515893013,30,1219,Technology,April,Australia,AUD,7,Yes,76445,27,0
346,CID_00346,97415,103214.16229536802,46,931,Music,July,Australia,CAD,2,Yes,7337,37,1
347,CID_00347,29454,30706.40868493161,57,1881,Games,October,Canada,EUR,8,No,21282,8,1
348,CID_00348,92723,105157.0988048361,17,1391,Film,September,Germany,EUR,19,Yes,49218,8,1
349,CID_00349,19906,15239.34259103194,31,1870,Art,January,Australia,AUD,17,Yes,2568,4,0
350,CID_00350,79531,85949.48249086717,30,1174,Music,December,UK,CAD,15,No,56858,49,1
351,CID_00351,65244,58791.81738895745,16,1935,Games,November,Germany,GBP,15,No,95347,47,0
352,CID_00352,63400,55362.72034141669,67,84,Technology,December,USA,CAD,0,No,8023,4,0
353,CID_00353,60897,67201.57132664899,39,194,Technology,July,Canada,USD,1,Yes,17042,12,1
354,CID_00354,42109,22368.45225718529,46,34,Art,October,Germany,AUD,6,No,6399,33,0
355,CID_00355,61894,33772.594623785655,38,993,Games,July,UK,EUR,12,No,7390,29,0
356,CID_00356,66854,34819.267472831576,61,1631,Music,November,Australia,GBP,2,No,62556,37,0
357,CID_00357,27501,17892.345326863488,51,200,Art,April,USA,AUD,18,No,48148,49,0
358,CID_00358,53673,49271.20106597611,20,693,Technology,April,Canada,CAD,16,Yes,87929,0,0
359,CID_00359,22529,25805.546297796503,71,915,Games,November,Canada,GBP,15,Yes,40022,35,1
360,CID_00360,42093,26589.25563270137,18,673,Art,March,Canada,AUD,18,No,84479,2,0
361,CID_00361,52117,77998.17182833035,51,1870,Film,April,Australia,GBP,13,No,81301,1,1
362,CID_00362,32630,30405.781004748016,62,77,Technology,September,Canada,AUD,16,No,80660,34,0
363,CID_00363,4481,5706.847873943647,57,76,Technology,March,Canada,EUR,10,Yes,19539,38,1
364,CID_00364,30694,33449.38632402341,82,223,Technology,August,USA,GBP,0,No,28450,45,1
365,CID_00365,69920,39579.18414723208,18,97,Art,February,Australia,EUR,15,Yes,17027,19,0
366,CID_00366,79428,53705.64228974701,43,1669,Music,May,USA,AUD,17,Yes,36736,37,0
367,CID_00367,15951,13223.328157503767,50,1648,Technology,February,USA,CAD,11,Yes,11629,41,0
368,CID_00368,93766,119452.28726778305,72,1341,Art,September,Australia,EUR,15,Yes,80429,10,1
369,CID_00369,14268,19052.05634748705,65,784,Art,October,Germany,CAD,8,Yes,1645,41,1
370,CID_00370,36304,31590.997712769386,63,386,Technology,February,Germany,EUR,10,Yes,38886,4,0
371,CID_00371,89005,103929.5709528396,52,1610,Technology,May,Australia,AUD,7,Yes,25862,31,1
372,CID_00372,86839,76893.06338478267,76,787,Music,November,Australia,USD,4,No,61551,1,0
373,CID_00373,65978,90516.54282679816,18,1790,Games,July,USA,AUD,19,Yes,73833,40,1
374,CID_00374,92644,74131.46965430392,72,1434,Games,April,USA,CAD,7,Yes,39008,17,0
375,CID_00375,18241,11174.57367683476,43,1006,Art,January,USA,GBP,13,Yes,45341,37,0
376,CID_00376,55834,43166.70789275687,71,1582,Art,July,Canada,CAD,18,No,70564,15,0
377,CID_00377,20691,24112.01811356348,17,1980,Music,October,Australia,USD,1,No,57358,7,1
378,CID_00378,64049,50810.94065722567,40,1516,Art,July,Germany,GBP,10,No,16488,13,0
379,CID_00379,4716,4427.617968774591,80,298,Technology,January,Australia,GBP,15,No,24659,44,0
380,CID_00380,79308,100320.6001558858,86,999,Technology,December,Australia,AUD,0,No,18619,39,1
381,CID_00381,14292,11194.686889597622,80,1592,Art,May,Australia,CAD,14,No,35488,26,0
382,CID_00382,9604,13435.02022211388,49,548,Art,July,Australia,AUD,19,Yes,48494,37,1
383,CID_00383,95694,48667.462739871466,57,1554,Art,March,Canada,GBP,2,Yes,15584,6,0
384,CID_00384,84059,55944.59515369222,20,1920,Film,April,Germany,EUR,16,Yes,15823,42,0
385,CID_00385,97512,57489.27477376149,34,549,Art,June,Canada,EUR,5,Yes,26364,47,0
386,CID_00386,12353,15164.273316017188,86,1319,Technology,September,Germany,CAD,13,No,41906,32,1
387,CID_00387,38620,23348.74608862674,87,1075,Games,April,UK,CAD,9,No,95785,42,0
388,CID_00388,29145,35995.42955239721,51,831,Music,November,Canada,CAD,4,No,78975,45,1
389,CID_00389,4091,3336.181471226279,78,1200,Technology,July,Australia,EUR,12,Yes,15409,10,0
390,CID_00390,16093,19416.36690131575,86,531,Music,February,USA,USD,11,No,13168,5,1
391,CID_00391,84602,92891.00298027156,34,445,Art,July,USA,GBP,15,Yes,64662,27,1
392,CID_00392,11878,9918.266314212156,53,1787,Film,May,Germany,GBP,13,No,3921,17,0
393,CID_00393,17556,23533.722759320503,25,1502,Music,April,USA,CAD,6,No,50981,35,1
394,CID_00394,18716,25226.026831350195,22,645,Film,January,Australia,CAD,13,No,67196,18,1
395,CID_00395,88336,48925.36065854911,26,23,Art,June,UK,GBP,7,No,36950,2,0
396,CID_00396,64858,63074.15365929049,33,378,Music,December,UK,AUD,7,Yes,29190,1,0
397,CID_00397,54418,36363.06282450575,37,1713,Technology,March,Australia,USD,6,Yes,73358,32,0
398,CID_00398,33824,44521.94021836931,38,502,Film,May,Australia,CAD,9,No,47441,47,1
399,CID_00399,43499,46797.04921515983,89,152,Technology,June,UK,GBP,1,Yes,87109,34,1
400,CID_00400,24867,24094.07513440611,67,519,Film,January,Germany,GBP,5,Yes,42858,42,0
401,CID_00401,2084,2423.527155687757,83,414,Film,June,Canada,AUD,6,No,3407,18,1
402,CID_00402,13802,17335.768545123003,17,1038,Games,May,Australia,AUD,0,Yes,8046,28,1
403,CID_00403,86318,68985.7733341084,66,152,Music,July,UK,CAD,14,Yes,24511,48,0
404,CID_00404,66944,93736.7665224138,84,891,Music,June,Germany,AUD,18,No,78855,7,1
405,CID_00405,81752,92715.8354743694,70,156,Film,October,UK,CAD,18,Yes,18827,21,1
406,CID_00406,84790,97344.42894195548,67,1900,Art,December,Australia,USD,5,Yes,77612,8,1
407,CID_00407,57118,53882.39557945745,32,1868,Film,May,Germany,GBP,1,No,32607,13,0
408,CID_00408,33502,34276.55510363211,23,1225,Music,March,Germany,EUR,15,No,23561,30,1
409,CID_00409,86042,66297.53851915622,78,1616,Film,June,UK,CAD,3,No,38619,10,0
410,CID_00410,9945,9833.360252397246,70,184,Technology,August,UK,AUD,16,Yes,38999,25,0
411,CID_00411,10040,12234.40669833897,65,1050,Film,April,Australia,GBP,11,No,42593,19,1
412,CID_00412,4846,5160.8245662950185,21,1778,Film,March,Canada,AUD,10,Yes,44231,40,1
413,CID_00413,71173,62297.42215846197,19,205,Technology,March,Australia,CAD,6,No,58224,43,0
414,CID_00414,35714,18094.62452795572,63,1740,Film,April,USA,CAD,10,Yes,17541,40,0
415,CID_00415,75729,101150.64923836249,86,104,Technology,April,Australia,EUR,10,Yes,90202,12,1
416,CID_00416,26654,20963.47802514882,19,913,Film,February,Australia,EUR,5,No,76103,25,0
417,CID_00417,81135,75909.68751881269,63,511,Music,June,USA,GBP,9,No,57018,8,0
418,CID_00418,62917,57226.4982668842,63,1741,Film,November,Australia,AUD,15,No,50551,28,0
419,CID_00419,24652,13981.12933008809,50,1752,Art,December,Germany,AUD,8,No,30425,24,0
420,CID_00420,36275,49212.57700748779,85,45,Film,December,UK,CAD,6,Yes,54460,45,1
421,CID_00421,50840,49094.48989197795,49,1062,Games,December,UK,EUR,5,No,1714,8,0
422,CID_00422,73640,70298.99028741103,79,254,Music,August,USA,EUR,10,Yes,58974,44,0
423,CID_00423,62336,43797.31669503857,49,819,Games,August,Australia,CAD,16,No,68742,47,0
424,CID_00424,78564,64666.50343691917,85,1123,Art,August,USA,CAD,14,No,79873,38,0
425,CID_00425,42777,33240.59187467851,34,846,Technology,June,Germany,AUD,17,Yes,84661,37,0
426,CID_00426,99649,118678.21231160192,51,1297,Technology,April,USA,GBP,7,No,36647,4,1
427,CID_00427,28375,16660.866857572964,17,621,Music,August,Germany,CAD,12,No,85311,9,0
428,CID_00428,49533,60720.7280514484,80,727,Games,February,Germany,EUR,3,Yes,20237,6,1
429,CID_00429,52940,45170.30063300023,42,1265,Music,October,UK,CAD,11,Yes,3430,37,0
430,CID_00430,61207,54916.01682137395,51,1113,Film,August,Australia,GBP,3,No,12693,13,0
431,CID_00431,95755,117475.76766356948,30,807,Music,June,USA,CAD,5,No,59625,7,1
432,CID_00432,10956,13307.71525641736,16,1436,Music,December,Australia,USD,1,No,69951,21,1
433,CID_00433,17892,16226.20230049201,27,398,Music,February,Germany,CAD,17,Yes,96258,17,0
434,CID_00434,51101,51351.17196580106,28,491,Art,October,USA,GBP,3,No,39218,42,1
435,CID_00435,16580,9149.251838890872,50,1856,Art,February,Australia,GBP,2,Yes,56527,26,0
436,CID_00436,16128,23175.358066677047,38,1139,Music,January,Germany,GBP,19,Yes,74791,7,1
437,CID_00437,88610,52697.8107347075,68,1260,Art,August,USA,GBP,18,No,52415,43,0
438,CID_00438,51970,75441.28187269144,73,1415,Art,September,Germany,USD,18,No,16905,21,1
439,CID_00439,75056,102344.63972142298,57,1113,Games,March,Canada,USD,6,No,37137,41,1
440,CID_00440,5735,6518.167629125531,43,1674,Art,February,Australia,USD,9,No,48811,11,1
441,CID_00441,67672,78816.2799850471,27,1216,Art,May,UK,EUR,5,Yes,55482,38,1
442,CID_00442,41229,39831.935825451794,73,318,Art,November,UK,CAD,6,No,69874,49,0
443,CID_00443,89117,117722.0936736622,52,571,Art,March,UK,EUR,17,No,73861,15,1
444,CID_00444,49409,52296.01381865983,39,417,Art,April,USA,USD,10,No,7744,33,1
445,CID_00445,10926,10487.341341100007,30,71,Film,September,Canada,AUD,11,Yes,30418,7,0
446,CID_00446,68781,77251.11362209526,29,534,Film,July,Canada,AUD,11,Yes,49606,11,1
447,CID_00447,44236,64470.10814431505,76,257,Technology,September,Germany,GBP,14,No,98828,43,1
448,CID_00448,49381,55840.73391674451,15,1936,Games,November,Germany,USD,3,No,50905,47,1
449,CID_00449,42662,47795.4045650181,69,462,Games,March,UK,CAD,5,No,17824,10,1
450,CID_00450,19352,23442.56641467122,61,104,Music,September,UK,GBP,10,Yes,8903,33,1
451,CID_00451,80959,45131.83266378656,25,1425,Games,February,Australia,USD,1,No,50967,43,0
452,CID_00452,35173,49621.18190617736,67,887,Technology,June,Canada,AUD,8,No,32649,45,1
453,CID_00453,98483,117040.43873315403,40,1754,Music,February,Australia,AUD,18,No,26588,27,1
454,CID_00454,69784,45323.20223933961,81,589,Games,November,Australia,CAD,19,Yes,37280,15,0
455,CID_00455,2843,2610.544804661104,37,39,Film,December,UK,GBP,2,No,28464,10,0
456,CID_00456,68842,89879.20048219792,57,1947,Film,November,Australia,AUD,4,Yes,69549,4,1
457,CID_00457,39656,26660.37739733001,87,1117,Film,May,USA,USD,0,Yes,59235,36,0
458,CID_00458,98347,82265.18373761943,65,875,Technology,March,Canada,USD,15,No,51448,46,0
459,CID_00459,93211,90572.54078785838,73,1115,Technology,July,Canada,USD,8,Yes,55246,9,0
460,CID_00460,59817,88898.6152342762,83,465,Games,August,Germany,GBP,1,No,85275,12,1
461,CID_00461,83637,121094.5510007622,59,546,Film,August,Australia,EUR,16,No,44152,31,1
462,CID_00462,20749,14187.739069551257,23,868,Music,November,Germany,EUR,11,Yes,56018,46,0
463,CID_00463,83071,42287.988953962304,85,790,Technology,August,UK,EUR,0,Yes,14722,21,0
464,CID_00464,75074,110181.51454587012,18,718,Games,February,Canada,USD,16,Yes,97315,17,1
465,CID_00465,51323,51127.39064151944,79,1166,Film,August,Australia,AUD,12,No,61319,28,0
466,CID_00466,4870,5825.380948467406,88,1656,Art,February,Canada,EUR,11,No,16018,12,1
467,CID_00467,34709,50543.976801559074,27,911,Film,January,Canada,CAD,12,No,61788,1,1
468,CID_00468,83289,104493.90738763708,75,1734,Art,June,Germany,USD,7,No,282,8,1
469,CID_00469,71831,106524.55405510296,48,1515,Music,October,USA,USD,14,No,56942,3,1
470,CID_00470,86302,75499.9796844147,30,780,Technology,August,Germany,CAD,14,Yes,42342,46,0
471,CID_00471,86055,47013.87376955064,27,177,Technology,July,Canada,USD,3,Yes,39532,23,0
472,CID_00472,41835,29259.220292987207,89,1438,Games,October,USA,CAD,14,No,89629,1,0
473,CID_00473,88611,73493.39223052053,18,321,Music,May,UK,GBP,12,Yes,68037,47,0
474,CID_00474,80387,117113.02122720772,27,1016,Film,June,Germany,AUD,3,Yes,34087,2,1
475,CID_00475,7077,7260.06696333342,70,1897,Technology,December,UK,GBP,11,Yes,71367,36,1
476,CID_00476,97653,63952.77165642405,43,12,Technology,March,USA,CAD,12,Yes,84114,42,0
477,CID_00477,46225,26857.94053684275,67,156,Games,June,UK,USD,17,No,46080,11,0
478,CID_00478,39313,54111.13583424711,30,1992,Film,October,Canada,GBP,9,Yes,25694,36,1
479,CID_00479,21177,31410.907731489275,36,1338,Music,October,USA,USD,15,No,54524,26,1
480,CID_00480,66265,79718.62608112603,44,409,Art,December,Australia,EUR,19,No,75659,41,1
481,CID_00481,52066,28514.66010386722,16,84,Art,November,Germany,EUR,11,No,60750,38,0
482,CID_00482,12041,9900.309957437888,42,447,Technology,December,Germany,EUR,5,Yes,26755,34,0
483,CID_00483,67011,96585.72674703512,63,698,Music,September,Germany,GBP,11,No,2087,35,1
484,CID_00484,60161,85192.42762774849,36,1455,Music,December,Australia,EUR,12,No,8143,26,1
485,CID_00485,70775,98988.15690873888,56,1759,Games,November,Canada,USD,1,Yes,36901,30,1
486,CID_00486,11540,6398.460036421157,36,768,Art,December,Australia,AUD,5,Yes,31195,47,0
487,CID_00487,24642,21004.638339164103,60,318,Art,October,UK,CAD,7,No,79119,14,0
488,CID_00488,53968,58222.25381184387,60,989,Games,November,Canada,USD,12,Yes,21919,35,1
489,CID_00489,99012,96250.01997440904,15,895,Technology,October,USA,EUR,15,No,95552,48,0
490,CID_00490,76416,66481.40446931864,74,1215,Art,July,Canada,GBP,9,Yes,61158,26,0
491,CID_00491,53422,50012.17961524296,55,1941,Film,May,USA,USD,7,Yes,71754,17,0
492,CID_00492,10322,6610.688011320046,77,937,Technology,March,UK,GBP,2,No,22263,9,0
493,CID_00493,35090,25843.8746724503,67,1022,Games,November,Australia,GBP,3,Yes,52524,14,0
494,CID_00494,27371,37011.82455749883,66,374,Art,January,UK,GBP,4,No,11146,21,1
495,CID_00495,38078,46765.450931139305,79,810,Music,March,Canada,EUR,7,No,65567,7,1
496,CID_00496,32116,20503.04450076721,29,722,Art,April,USA,GBP,5,Yes,74483,17,0
497,CID_00497,8831,5902.347191666659,30,181,Technology,July,USA,EUR,11,Yes,17274,31,0
498,CID_00498,97922,55137.73535237425,34,580,Technology,May,Germany,EUR,13,Yes,18203,35,0
499,CID_00499,92286,55804.962856428574,60,478,Art,April,USA,GBP,2,No,20691,17,0
500,CID_00500,80387,93864.06815254048,85,233,Games,April,Canada,GBP,14,Yes,5667,24,1
501,CID_00501,64890,88521.33518868173,77,79,Film,March,Canada,EUR,9,No,37653,48,1
502,CID_00502,95401,84969.65432665622,38,95,Games,September,USA,GBP,5,No,9253,21,0
503,CID_00503,43281,48252.82166359239,64,404,Games,September,Germany,GBP,2,No,21524,33,1
504,CID_00504,53330,41935.31021518484,76,703,Technology,June,Australia,GBP,14,Yes,43353,9,0
505,CID_00505,66561,95547.76199821432,34,724,Film,November,UK,GBP,15,Yes,99835,37,1
506,CID_00506,34716,29450.93502467509,74,343,Technology,February,Canada,CAD,15,No,72779,45,0
507,CID_00507,39667,39235.60643644876,43,918,Film,January,Canada,CAD,10,Yes,43741,46,0
508,CID_00508,86114,85445.22581819312,65,310,Games,January,Germany,GBP,18,No,64327,10,0
509,CID_00509,82945,70331.75806663367,36,334,Art,January,USA,CAD,13,Yes,22745,33,0
510,CID_00510,49784,67424.58583843749,68,900,Music,July,Germany,EUR,2,Yes,99741,10,1
511,CID_00511,19169,12672.35086247856,27,939,Technology,June,Canada,EUR,0,Yes,26185,25,0
512,CID_00512,55656,62474.86210226964,77,811,Music,January,Australia,CAD,6,Yes,71126,36,1
513,CID_00513,71688,73324.59225448099,39,1259,Art,February,Australia,CAD,11,No,28801,15,1
514,CID_00514,34537,40063.71133353656,70,1465,Film,February,Australia,GBP,1,No,91869,32,1
